timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1764082612.1866915,0.0,0.0,0.0,0.0,0.0,0.0
1764082612.2340539,0.0,0.0,0.0,0.0,0.0,0.2
1764082612.2730346,0.0,0.0,0.0,0.0,0.0,0.4
1764082612.3131068,0.0,0.0,0.0,0.0,0.0,0.6
1764082612.3533554,0.0,0.0,0.0,0.0,0.0,0.8
1764082612.3961065,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.4354515,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.4743094,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.51602,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.5538425,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.5930982,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.6265383,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.6744695,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.7161577,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.7473257,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.7933066,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.8257384,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.8771055,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.9135401,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.9555626,0.0,0.0,0.0,0.0,0.0,1.0
1764082612.9971693,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.0331967,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.0739539,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.1071997,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.15378,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.193693,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.23398,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.2740343,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.3133662,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.3540478,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.3930278,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.435399,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.4733005,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.5143366,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.552981,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.5992744,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.6339781,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.6737218,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.715099,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.7532384,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.7932262,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.833891,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.8731043,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.9137912,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.9531398,0.0,0.0,0.0,0.0,0.0,1.0
1764082613.9961112,0.0,0.0,0.0,0.0,0.0,1.0
1764082614.0332139,0.0,0.0,0.0,0.0,0.0,0.8
1764082614.0660398,0.0,0.0,0.0,0.0,0.0,0.6
1764082614.106116,0.0,0.0,0.0,0.0,0.0,0.4
1764082614.1559086,0.0,0.0,0.0,0.0,0.0,0.2
1764082614.1945844,0.0,0.0,0.0,0.0,0.0,0.0
