timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1764082099.6664932,0.0,0.0,0.0,0.0,0.0,1.0
1764082099.7058892,0.0,0.0,0.0,0.0,0.0,0.92
1764082099.7581942,0.0,0.0,0.0,0.0,0.0,0.84
1764082099.7877593,0.0,0.0,0.0,0.0,0.0,0.76
1764082099.8271558,0.0,0.0,0.0,0.0,0.0,0.68
1764082099.8672926,0.0,0.0,0.0,0.0,0.0,0.6
1764082099.9073102,0.0,0.0,0.0,0.0,0.0,0.52
1764082099.95066,0.0,0.0,0.0,0.0,0.0,0.44
1764082099.995331,0.0,0.0,0.0,0.0,0.0,0.36
1764082100.040769,0.0,0.0,0.0,0.0,0.0,0.28
1764082100.0750854,0.0,0.0,0.0,0.0,0.0,0.2
1764082100.117605,0.0,0.0,0.0,0.0,0.0,0.12
1764082100.1495411,0.0,0.0,0.0,0.0,0.0,0.04
1764082100.1972103,0.0,0.0,0.0,0.0,0.0,-0.04
1764082100.24241,0.0,0.0,0.0,0.0,0.0,-0.12
1764082100.279171,0.0,0.0,0.0,0.0,0.0,-0.2
1764082100.312382,0.0,0.0,0.0,0.0,0.0,-0.28
1764082100.3566582,0.0,0.0,0.0,0.0,0.0,-0.36
1764082100.396773,0.0,0.0,0.0,0.0,0.0,-0.44
1764082100.4351473,0.0,0.0,0.0,0.0,0.0,-0.52
1764082100.4775765,0.0,0.0,0.0,0.0,0.0,-0.6
1764082100.510344,0.0,0.0,0.0,0.0,0.0,-0.68
1764082100.5595481,0.0,0.0,0.0,0.0,0.0,-0.76
1764082100.5885515,0.0,0.0,0.0,0.0,0.0,-0.84
1764082100.6373606,0.0,0.0,0.0,0.0,0.0,-0.92
1764082100.6757777,0.0,0.0,0.0,0.0,0.0,-1.0
1764082100.7226894,0.0,0.0,0.0,0.0,0.0,-1.08
1764082100.7527995,0.0,0.0,0.0,0.0,0.0,-1.16
1764082100.787025,0.0,0.0,0.0,0.0,0.0,-1.24
1764082100.8299563,0.0,0.0,0.0,0.0,0.0,-1.32
1764082100.8774116,0.0,0.0,0.0,0.0,0.0,-1.4
1764082100.9103224,0.0,0.0,0.0,0.0,0.0,-1.48
1764082100.9613743,0.0,0.0,0.0,0.0,0.0,-1.56
1764082100.9862194,0.0,0.0,0.0,0.0,0.0,-1.64
1764082101.030403,0.0,0.0,0.0,0.0,0.0,-1.72
1764082101.0729332,0.0,0.0,0.0,0.0,0.0,-1.8
1764082101.105621,0.0,0.0,0.0,0.0,0.0,-1.88
1764082101.1473389,0.0,0.0,0.0,0.0,0.0,-1.96
1764082101.1914456,0.0,0.0,0.0,0.0,0.0,-2.04
1764082101.2305553,0.0,0.0,0.0,0.0,0.0,-2.12
1764082101.2776766,0.0,0.0,0.0,0.0,0.0,-2.2
1764082101.309716,0.0,0.0,0.0,0.0,0.0,-2.28
1764082101.3462918,0.0,0.0,0.0,0.0,0.0,-2.36
1764082101.38925,0.0,0.0,0.0,0.0,0.0,-2.44
1764082101.4345372,0.0,0.0,0.0,0.0,0.0,-2.52
1764082101.4713066,0.0,0.0,0.0,0.0,0.0,-2.6
1764082101.5072289,0.0,0.0,0.0,0.0,0.0,-2.68
1764082101.547238,0.0,0.0,0.0,0.0,0.0,-2.76
1764082101.596716,0.0,0.0,0.0,0.0,0.0,-2.84
1764082101.62822,0.0,0.0,0.0,0.0,0.0,-2.92
1764082101.668361,0.0,0.0,0.0,0.0,0.0,-3.0
