timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1763600521.9174337,0.0,0.0,0.0,0.0,0.0,0.0
1763600521.9566336,0.0,0.0,0.0,0.0,0.0,0.048
1763600521.9991684,0.0,0.0,0.0,0.0,0.0,0.096
1763600522.0372493,0.0,0.0,0.0,0.0,0.0,0.144
1763600522.0860271,0.0,0.0,0.0,0.0,0.0,0.192
1763600522.126234,0.0,0.0,0.0,0.0,0.0,0.24
1763600522.1659338,0.0,0.0,0.0,0.0,0.0,0.288
1763600522.2056017,0.0,0.0,0.0,0.0,0.0,0.336
1763600522.2498145,0.0,0.0,0.0,0.0,0.0,0.384
1763600522.2761948,0.0,0.0,0.0,0.0,0.0,0.432
1763600522.3161154,0.0,0.0,0.0,0.0,0.0,0.48
1763600522.359877,0.0,0.0,0.0,0.0,0.0,0.528
1763600522.396473,0.0,0.0,0.0,0.0,0.0,0.576
1763600522.4360092,0.0,0.0,0.0,0.0,0.0,0.624
1763600522.4857528,0.0,0.0,0.0,0.0,0.0,0.672
1763600522.5193977,0.0,0.0,0.0,0.0,0.0,0.72
1763600522.5587082,0.0,0.0,0.0,0.0,0.0,0.768
1763600522.5967722,0.0,0.0,0.0,0.0,0.0,0.816
1763600522.6366603,0.0,0.0,0.0,0.0,0.0,0.864
1763600522.6812222,0.0,0.0,0.0,0.0,0.0,0.912
1763600522.7254007,0.0,0.0,0.0,0.0,0.0,0.96
1763600522.7657413,0.0,0.0,0.0,0.0,0.0,1.008
1763600522.7961595,0.0,0.0,0.0,0.0,0.0,1.056
1763600522.8465836,0.0,0.0,0.0,0.0,0.0,1.104
1763600522.8891482,0.0,0.0,0.0,0.0,0.0,1.152
1763600522.9246495,0.0,0.0,0.0,0.0,0.0,1.2
1763600522.9659834,0.0,0.0,0.0,0.0,0.0,1.248
1763600523.004794,0.0,0.0,0.0,0.0,0.0,1.296
1763600523.036927,0.0,0.0,0.0,0.0,0.0,1.344
1763600523.076533,0.0,0.0,0.0,0.0,0.0,1.392
1763600523.1253316,0.0,0.0,0.0,0.0,0.0,1.44
1763600523.1691084,0.0,0.0,0.0,0.0,0.0,1.488
1763600523.1959832,0.0,0.0,0.0,0.0,0.0,1.536
1763600523.2470958,0.0,0.0,0.0,0.0,0.0,1.584
1763600523.2854307,0.0,0.0,0.0,0.0,0.0,1.632
1763600523.3162112,0.0,0.0,0.0,0.0,0.0,1.68
1763600523.3647864,0.0,0.0,0.0,0.0,0.0,1.728
1763600523.3975644,0.0,0.0,0.0,0.0,0.0,1.776
1763600523.43812,0.0,0.0,0.0,0.0,0.0,1.824
1763600523.4958696,0.0,0.0,0.0,0.0,0.0,1.872
1763600523.525573,0.0,0.0,0.0,0.0,0.0,1.92
1763600523.5572646,0.0,0.0,0.0,0.0,0.0,1.968
1763600523.6060364,0.0,0.0,0.0,0.0,0.0,2.016
1763600523.649409,0.0,0.0,0.0,0.0,0.0,2.064
1763600523.6761305,0.0,0.0,0.0,0.0,0.0,2.112
1763600523.7169082,0.0,0.0,0.0,0.0,0.0,2.16
1763600523.764317,0.0,0.0,0.0,0.0,0.0,2.208
1763600523.805522,0.0,0.0,0.0,0.0,0.0,2.256
1763600523.837515,0.0,0.0,0.0,0.0,0.0,2.304
1763600523.8773127,0.0,0.0,0.0,0.0,0.0,2.352
1763600523.9162343,0.0,0.0,0.0,0.0,0.0,2.4
1763600523.9673073,0.0,0.0,0.0,0.0,0.0,2.448
