timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1763598908.727232,0.0,0.0,0.0,0.0,0.0,0.0
1763598918.732259,0.0,0.0,0.0,0.0,0.0,12.0
1763599468.3326964,0.0,0.0,0.0,0.0,0.0,0.0
1763599468.3725855,0.0,0.0,0.0,0.0,0.0,0.048
1763599468.413779,0.0,0.0,0.0,0.0,0.0,0.096
1763599468.452974,0.0,0.0,0.0,0.0,0.0,0.144
1763599468.4922552,0.0,0.0,0.0,0.0,0.0,0.192
1763599468.5334392,0.0,0.0,0.0,0.0,0.0,0.24
1763599468.5748823,0.0,0.0,0.0,0.0,0.0,0.288
1763599468.6137109,0.0,0.0,0.0,0.0,0.0,0.336
1763599468.6631534,0.0,0.0,0.0,0.0,0.0,0.384
1763599468.6924803,0.0,0.0,0.0,0.0,0.0,0.432
1763599468.7340784,0.0,0.0,0.0,0.0,0.0,0.48
1763599468.7725525,0.0,0.0,0.0,0.0,0.0,0.528
1763599468.814327,0.0,0.0,0.0,0.0,0.0,0.576
1763599468.8539577,0.0,0.0,0.0,0.0,0.0,0.624
1763599468.8929548,0.0,0.0,0.0,0.0,0.0,0.672
1763599468.9365425,0.0,0.0,0.0,0.0,0.0,0.72
1763599468.9758334,0.0,0.0,0.0,0.0,0.0,0.768
1763599469.0135202,0.0,0.0,0.0,0.0,0.0,0.816
1763599469.052934,0.0,0.0,0.0,0.0,0.0,0.864
1763599469.093014,0.0,0.0,0.0,0.0,0.0,0.912
1763599469.1320753,0.0,0.0,0.0,0.0,0.0,0.96
1763599469.1740017,0.0,0.0,0.0,0.0,0.0,1.008
1763599469.2120018,0.0,0.0,0.0,0.0,0.0,1.056
1763599469.252792,0.0,0.0,0.0,0.0,0.0,1.104
1763599469.2933552,0.0,0.0,0.0,0.0,0.0,1.152
1763599469.3381839,0.0,0.0,0.0,0.0,0.0,1.2
1763599469.3785622,0.0,0.0,0.0,0.0,0.0,1.248
1763599469.4146128,0.0,0.0,0.0,0.0,0.0,1.296
1763599469.4523404,0.0,0.0,0.0,0.0,0.0,1.344
1763599469.4921067,0.0,0.0,0.0,0.0,0.0,1.392
1763599469.533365,0.0,0.0,0.0,0.0,0.0,1.44
1763599469.5725455,0.0,0.0,0.0,0.0,0.0,1.488
1763599469.6200068,0.0,0.0,0.0,0.0,0.0,1.536
1763599469.6518695,0.0,0.0,0.0,0.0,0.0,1.584
1763599469.6934364,0.0,0.0,0.0,0.0,0.0,1.632
1763599469.7377758,0.0,0.0,0.0,0.0,0.0,1.68
1763599469.7760847,0.0,0.0,0.0,0.0,0.0,1.728
1763599469.8141332,0.0,0.0,0.0,0.0,0.0,1.776
1763599469.8534353,0.0,0.0,0.0,0.0,0.0,1.824
1763599469.8922052,0.0,0.0,0.0,0.0,0.0,1.872
1763599469.9382353,0.0,0.0,0.0,0.0,0.0,1.92
1763599469.9720547,0.0,0.0,0.0,0.0,0.0,1.968
1763599470.0118904,0.0,0.0,0.0,0.0,0.0,2.016
1763599470.0531716,0.0,0.0,0.0,0.0,0.0,2.064
1763599470.0922701,0.0,0.0,0.0,0.0,0.0,2.112
1763599470.1321747,0.0,0.0,0.0,0.0,0.0,2.16
1763599470.1740506,0.0,0.0,0.0,0.0,0.0,2.208
1763599470.2135444,0.0,0.0,0.0,0.0,0.0,2.256
1763599470.2521918,0.0,0.0,0.0,0.0,0.0,2.304
1763599470.3073692,0.0,0.0,0.0,0.0,0.0,2.352
1763599470.3360271,0.0,0.0,0.0,0.0,0.0,2.4
1763599470.3728154,0.0,0.0,0.0,0.0,0.0,2.448
1763599470.4122782,0.0,0.0,0.0,0.0,0.0,2.496
1763599470.453345,0.0,0.0,0.0,0.0,0.0,2.544
1763599470.4967613,0.0,0.0,0.0,0.0,0.0,2.592
1763599470.5321586,0.0,0.0,0.0,0.0,0.0,2.64
1763599470.5759141,0.0,0.0,0.0,0.0,0.0,2.688
1763599470.611891,0.0,0.0,0.0,0.0,0.0,2.736
1763599470.6543636,0.0,0.0,0.0,0.0,0.0,2.784
1763599470.6926255,0.0,0.0,0.0,0.0,0.0,2.832
1763599470.7330925,0.0,0.0,0.0,0.0,0.0,2.88
1763599470.7750902,0.0,0.0,0.0,0.0,0.0,2.928
1763599470.814756,0.0,0.0,0.0,0.0,0.0,2.976
1763599470.8544223,0.0,0.0,0.0,0.0,0.0,3.024
1763599470.9015527,0.0,0.0,0.0,0.0,0.0,3.072
1763599470.9385295,0.0,0.0,0.0,0.0,0.0,3.12
1763599470.9724972,0.0,0.0,0.0,0.0,0.0,3.168
1763599471.0122645,0.0,0.0,0.0,0.0,0.0,3.216
1763599471.0524013,0.0,0.0,0.0,0.0,0.0,3.264
1763599471.093955,0.0,0.0,0.0,0.0,0.0,3.312
1763599471.1332521,0.0,0.0,0.0,0.0,0.0,3.36
1763599471.1736398,0.0,0.0,0.0,0.0,0.0,3.408
1763599471.2120888,0.0,0.0,0.0,0.0,0.0,3.456
1763599471.259561,0.0,0.0,0.0,0.0,0.0,3.504
1763599471.292743,0.0,0.0,0.0,0.0,0.0,3.552
1763599471.337431,0.0,0.0,0.0,0.0,0.0,3.6
1763599471.3755915,0.0,0.0,0.0,0.0,0.0,3.648
1763599471.412663,0.0,0.0,0.0,0.0,0.0,3.696
1763599471.4519184,0.0,0.0,0.0,0.0,0.0,3.744
1763599471.493257,0.0,0.0,0.0,0.0,0.0,3.792
1763599471.538475,0.0,0.0,0.0,0.0,0.0,3.84
