timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1764062825.2507212,0.0,0.0,0.0,0.0,0.0,0.0
1764062825.2911527,0.0,0.0,0.0,0.0,0.0,0.24
1764062825.3315947,0.0,0.0,0.0,0.0,0.0,0.48
1764062825.3733835,0.0,0.0,0.0,0.0,0.0,0.72
1764062825.4106064,0.0,0.0,0.0,0.0,0.0,0.96
1764062825.4505289,0.0,0.0,0.0,0.0,0.0,1.2
1764062825.490294,0.0,0.0,0.0,0.0,0.0,1.44
1764062825.5322235,0.0,0.0,0.0,0.0,0.0,1.68
1764062825.570813,0.0,0.0,0.0,0.0,0.0,1.92
1764062825.6112363,0.0,0.0,0.0,0.0,0.0,2.16
1764062825.6528103,0.0,0.0,0.0,0.0,0.0,2.4
1764062825.6917105,0.0,0.0,0.0,0.0,0.0,2.64
1764062825.7303853,0.0,0.0,0.0,0.0,0.0,2.88
1764062825.7712324,0.0,0.0,0.0,0.0,0.0,3.12
1764062825.812862,0.0,0.0,0.0,0.0,0.0,3.36
1764062825.8504949,0.0,0.0,0.0,0.0,0.0,3.6
1764062825.890769,0.0,0.0,0.0,0.0,0.0,3.84
1764062825.9332726,0.0,0.0,0.0,0.0,0.0,4.08
1764062825.9747736,0.0,0.0,0.0,0.0,0.0,4.32
1764062826.010796,0.0,0.0,0.0,0.0,0.0,4.56
1764062826.050582,0.0,0.0,0.0,0.0,0.0,4.8
1764062826.0904555,0.0,0.0,0.0,0.0,0.0,5.04
1764062826.1352973,0.0,0.0,0.0,0.0,0.0,5.28
1764062826.1715379,0.0,0.0,0.0,0.0,0.0,5.52
1764062826.2107809,0.0,0.0,0.0,0.0,0.0,5.76
1764062826.2522783,0.0,0.0,0.0,0.0,0.0,6.0
1764062826.29152,0.0,0.0,0.0,0.0,0.0,6.24
1764062826.3318636,0.0,0.0,0.0,0.0,0.0,6.48
1764062826.3712106,0.0,0.0,0.0,0.0,0.0,6.72
1764062826.417285,0.0,0.0,0.0,0.0,0.0,6.96
1764062826.4504426,0.0,0.0,0.0,0.0,0.0,7.2
1764062826.4904363,0.0,0.0,0.0,0.0,0.0,7.44
1764062826.531576,0.0,0.0,0.0,0.0,0.0,7.68
1764062826.5710495,0.0,0.0,0.0,0.0,0.0,7.92
1764062826.6124136,0.0,0.0,0.0,0.0,0.0,8.16
1764062826.6514463,0.0,0.0,0.0,0.0,0.0,8.4
1764062826.690623,0.0,0.0,0.0,0.0,0.0,8.64
1764062826.7311351,0.0,0.0,0.0,0.0,0.0,8.88
1764062826.7715,0.0,0.0,0.0,0.0,0.0,9.12
1764062826.8122616,0.0,0.0,0.0,0.0,0.0,9.36
1764062826.8513343,0.0,0.0,0.0,0.0,0.0,9.6
1764062826.8916428,0.0,0.0,0.0,0.0,0.0,9.84
1764062826.9307342,0.0,0.0,0.0,0.0,0.0,10.08
1764062826.971118,0.0,0.0,0.0,0.0,0.0,10.32
1764062827.0104768,0.0,0.0,0.0,0.0,0.0,10.56
1764062827.0535038,0.0,0.0,0.0,0.0,0.0,10.8
1764062827.0912504,0.0,0.0,0.0,0.0,0.0,11.04
1764062827.1315765,0.0,0.0,0.0,0.0,0.0,11.28
1764062827.1701255,0.0,0.0,0.0,0.0,0.0,11.52
1764062827.2122922,0.0,0.0,0.0,0.0,0.0,11.76
1764062827.2508042,0.0,0.0,0.0,0.0,0.0,12.0
