timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1763597492.5551891,0.0,0.0,0.0,0.0,0.0,0.0
1763597512.5632787,0.0,0.0,0.0,0.0,0.0,12.0
1763597572.0131793,0.0,0.0,0.0,0.0,0.0,0.0
1763597572.0536542,0.0,0.0,0.0,0.0,0.0,0.24
1763597572.094108,0.0,0.0,0.0,0.0,0.0,0.48
1763597572.1355844,0.0,0.0,0.0,0.0,0.0,0.72
1763597572.1729522,0.0,0.0,0.0,0.0,0.0,0.96
1763597572.215106,0.0,0.0,0.0,0.0,0.0,1.2
1763597572.2548554,0.0,0.0,0.0,0.0,0.0,1.44
1763597572.2932954,0.0,0.0,0.0,0.0,0.0,1.68
1763597572.3332732,0.0,0.0,0.0,0.0,0.0,1.92
1763597572.37462,0.0,0.0,0.0,0.0,0.0,2.16
1763597572.4142032,0.0,0.0,0.0,0.0,0.0,2.4
1763597572.4541466,0.0,0.0,0.0,0.0,0.0,2.64
1763597572.4936073,0.0,0.0,0.0,0.0,0.0,2.88
1763597572.533825,0.0,0.0,0.0,0.0,0.0,3.12
1763597572.5743299,0.0,0.0,0.0,0.0,0.0,3.36
1763597572.6138117,0.0,0.0,0.0,0.0,0.0,3.6
1763597572.6534655,0.0,0.0,0.0,0.0,0.0,3.84
1763597572.694106,0.0,0.0,0.0,0.0,0.0,4.08
1763597572.7341235,0.0,0.0,0.0,0.0,0.0,4.32
1763597572.7738688,0.0,0.0,0.0,0.0,0.0,4.56
1763597572.814036,0.0,0.0,0.0,0.0,0.0,4.8
1763597572.8541648,0.0,0.0,0.0,0.0,0.0,5.04
1763597572.8941474,0.0,0.0,0.0,0.0,0.0,5.28
1763597572.9332097,0.0,0.0,0.0,0.0,0.0,5.52
1763597572.9739263,0.0,0.0,0.0,0.0,0.0,5.76
1763597573.0141058,0.0,0.0,0.0,0.0,0.0,6.0
1763597573.0553892,0.0,0.0,0.0,0.0,0.0,6.24
1763597573.0931883,0.0,0.0,0.0,0.0,0.0,6.48
1763597573.1332781,0.0,0.0,0.0,0.0,0.0,6.72
1763597573.1759555,0.0,0.0,0.0,0.0,0.0,6.96
1763597573.213686,0.0,0.0,0.0,0.0,0.0,7.2
1763597573.2561522,0.0,0.0,0.0,0.0,0.0,7.44
1763597573.2954643,0.0,0.0,0.0,0.0,0.0,7.68
1763597573.336425,0.0,0.0,0.0,0.0,0.0,7.92
1763597573.373445,0.0,0.0,0.0,0.0,0.0,8.16
1763597573.4165266,0.0,0.0,0.0,0.0,0.0,8.4
1763597573.4545968,0.0,0.0,0.0,0.0,0.0,8.64
1763597573.4963088,0.0,0.0,0.0,0.0,0.0,8.88
1763597573.5333638,0.0,0.0,0.0,0.0,0.0,9.12
1763597573.573594,0.0,0.0,0.0,0.0,0.0,9.36
1763597573.6139915,0.0,0.0,0.0,0.0,0.0,9.6
1763597573.653945,0.0,0.0,0.0,0.0,0.0,9.84
1763597573.6943934,0.0,0.0,0.0,0.0,0.0,10.08
1763597573.735112,0.0,0.0,0.0,0.0,0.0,10.32
1763597573.7752786,0.0,0.0,0.0,0.0,0.0,10.56
1763597573.8134193,0.0,0.0,0.0,0.0,0.0,10.8
1763597573.8545547,0.0,0.0,0.0,0.0,0.0,11.04
1763597573.8936021,0.0,0.0,0.0,0.0,0.0,11.28
1763597573.9343722,0.0,0.0,0.0,0.0,0.0,11.52
1763597573.973517,0.0,0.0,0.0,0.0,0.0,11.76
1763597574.0134654,0.0,0.0,0.0,0.0,0.0,12.0
1763597716.5939343,0.0,0.0,0.0,0.0,0.0,0.0
1763597716.6343002,0.0,0.0,0.0,0.0,0.0,0.48
1763597716.676245,0.0,0.0,0.0,0.0,0.0,0.96
1763597716.7143536,0.0,0.0,0.0,0.0,0.0,1.44
1763597716.7562747,0.0,0.0,0.0,0.0,0.0,1.92
1763597716.7942832,0.0,0.0,0.0,0.0,0.0,2.4
1763597716.8340232,0.0,0.0,0.0,0.0,0.0,2.88
1763597716.8742554,0.0,0.0,0.0,0.0,0.0,3.36
1763597716.9134326,0.0,0.0,0.0,0.0,0.0,3.84
1763597716.955073,0.0,0.0,0.0,0.0,0.0,4.32
1763597716.9942892,0.0,0.0,0.0,0.0,0.0,4.8
1763597717.0351913,0.0,0.0,0.0,0.0,0.0,5.28
1763597717.074218,0.0,0.0,0.0,0.0,0.0,5.76
1763597717.1140425,0.0,0.0,0.0,0.0,0.0,6.24
1763597717.1564841,0.0,0.0,0.0,0.0,0.0,6.72
1763597717.194376,0.0,0.0,0.0,0.0,0.0,7.2
1763597717.2342374,0.0,0.0,0.0,0.0,0.0,7.68
1763597717.2738163,0.0,0.0,0.0,0.0,0.0,8.16
1763597717.3142493,0.0,0.0,0.0,0.0,0.0,8.64
1763597717.3532164,0.0,0.0,0.0,0.0,0.0,9.12
1763597717.3964388,0.0,0.0,0.0,0.0,0.0,9.6
1763597717.4361022,0.0,0.0,0.0,0.0,0.0,10.08
1763597717.4730377,0.0,0.0,0.0,0.0,0.0,10.56
1763597717.5139859,0.0,0.0,0.0,0.0,0.0,11.04
1763597717.5534046,0.0,0.0,0.0,0.0,0.0,11.52
1763597717.5941398,0.0,0.0,0.0,0.0,0.0,12.0
1763597948.253464,0.0,0.0,0.0,0.0,0.0,0.0
1763597968.2569506,0.0,0.0,0.0,0.0,0.0,12.0
