timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1763602054.6576083,0.0,0.0,0.0,0.0,0.0,-3.0
1763602054.7038748,0.0,0.0,0.0,0.0,0.0,-2.518251
1763602054.7411501,0.0,0.0,0.0,0.0,0.0,-2.15742
1763602054.7878869,0.0,0.0,0.0,0.0,0.0,-2.0029
1763602054.829348,0.0,0.0,0.0,0.0,0.0,-2.09608
1763602054.867021,0.0,0.0,0.0,0.0,0.0,-2.41235
1763602054.9031167,0.0,0.0,0.0,0.0,0.0,-2.87534
1763602054.9437065,0.0,0.0,0.0,0.0,0.0,-3.3683
1763602054.9840355,0.0,0.0,0.0,0.0,0.0,-3.7699
1763602055.0233922,0.0,0.0,0.0,0.0,0.0,-3.9808
1763602055.066042,0.0,0.0,0.0,0.0,0.0,-3.9492
1763602055.1058695,0.0,0.0,0.0,0.0,0.0,-3.6846
1763602055.1435363,0.0,0.0,0.0,0.0,0.0,-3.2482
1763602055.1770418,0.0,0.0,0.0,0.0,0.0,-2.7504
1763602055.2254252,0.0,0.0,0.0,0.0,0.0,-2.3144
1763602055.2633214,0.0,0.0,0.0,0.0,0.0,-2.0483
1763602055.3057494,0.0,0.0,0.0,0.0,0.0,-2.0177
1763602055.3428583,0.0,0.0,0.0,0.0,0.0,-2.2302
1763602055.3861935,0.0,0.0,0.0,0.0,0.0,-2.6328
1763602055.424002,0.0,0.0,0.0,0.0,0.0,-3.1258
1763602055.465127,0.0,0.0,0.0,0.0,0.0,-3.5881
1763602055.4985185,0.0,0.0,0.0,0.0,0.0,-3.9051
1763602055.5363493,0.0,0.0,0.0,0.0,0.0,-3.997
1763602055.5879488,0.0,0.0,0.0,0.0,0.0,-3.843
1763602055.6241784,0.0,0.0,0.0,0.0,0.0,-3.481
1763602055.6630807,0.0,0.0,0.0,0.0,0.0,-2.9998
1763602055.7058592,0.0,0.0,0.0,0.0,0.0,-2.5186
1763602055.7375147,0.0,0.0,0.0,0.0,0.0,-2.1564
1763602055.7829916,0.0,0.0,0.0,0.0,0.0,-2.0028
1763602055.8231716,0.0,0.0,0.0,0.0,0.0,-2.09605
1763602055.8633,0.0,0.0,0.0,0.0,0.0,-2.4132
1763602055.9031203,0.0,0.0,0.0,0.0,0.0,-2.875
1763602055.9422061,0.0,0.0,0.0,0.0,0.0,-3.3674
1763602055.9830594,0.0,0.0,0.0,0.0,0.0,-3.7693
1763602056.0279572,0.0,0.0,0.0,0.0,0.0,-3.9805
1763602056.0563154,0.0,0.0,0.0,0.0,0.0,-3.9486
1763602056.1038918,0.0,0.0,0.0,0.0,0.0,-3.6828
1763602056.1449313,0.0,0.0,0.0,0.0,0.0,-3.2478
1763602056.1865795,0.0,0.0,0.0,0.0,0.0,-2.7512
1763602056.224593,0.0,0.0,0.0,0.0,0.0,-2.3163
1763602056.2679486,0.0,0.0,0.0,0.0,0.0,-2.051
1763602056.3041902,0.0,0.0,0.0,0.0,0.0,-2.02
1763602056.3423119,0.0,0.0,0.0,0.0,0.0,-2.233
1763602056.3831801,0.0,0.0,0.0,0.0,0.0,-2.635
1763602056.4235418,0.0,0.0,0.0,0.0,0.0,-3.126
1763602056.4627514,0.0,0.0,0.0,0.0,0.0,-3.586
1763602056.5040312,0.0,0.0,0.0,0.0,0.0,-3.901
1763602056.542534,0.0,0.0,0.0,0.0,0.0,-3.993
1763602056.5830913,0.0,0.0,0.0,0.0,0.0,-3.84
1763602056.6230743,0.0,0.0,0.0,0.0,0.0,-3.48
